"person_id","ER30001","ER30002","ER32000","ER32006","year","volunteer","social_media","follow_interests","resp_earn","resp_rent","resp_bills","resp_money","wb_happiness","wb_interest","wb_satisfied","wb_belong","wb_society_better","wb_people_good","wb_manage_daily","wb_trusting_rel","wb_confident_ideas","wb_life_direction","feel_failure","emp1","cc_balance","cc_value","loan_federal","loan_state","loan_private","loan_other","edu_aspiration","edu_expectation","grade_level","hs_grad","attended_college","major","health","health_compare","health_better","learning_disorder","chronic","health_insurance","race","wellbeing_emo","wellbeing_soc","wellbeing_psy","social_anxiety","enrollment","highest_edu","mother_edu","father_edu","state","age","fam_income","interview_number","sequence_number","relation_rp","wb_happiness_lag","wb_interest_lag","wb_satisfied_lag","wb_belong_lag","wb_society_better_lag","wb_people_good_lag","wb_manage_daily_lag","wb_trusting_rel_lag","wb_confident_ideas_lag","wb_life_direction_lag","feel_failure_lag","wellbeing_emo_lag","wellbeing_soc_lag","wellbeing_psy_lag","social_anxiety_lag"
"2472_178",2472,178,2,3,2019,5,1,1,3,2,2,3,2,4,3,5,1,1,5,6,4,2,3,6,9,0,0,0,0,0,99,9,0,0,9,0,9,9,0,9,9,9,99,3,3,5,3,4,3,14,12,51,23,40428,7114,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2472_178",2472,178,2,3,2021,5,1,1,0,0,0,0,3,5,4,1,1,5,4,2,3,4,4,1,5,0,0,0,0,0,3,3,0,0,5,0,4,3,0,5,5,1,3,4,2,4,4,3,3,14,12,51,25,37060,6930,2,30,2,4,3,5,1,1,5,6,4,2,3,3,3,5,3
"2472_178",2472,178,2,3,2023,1,1,1,0,0,0,0,2,5,4,1,1,1,4,5,5,5,3,1,5,0,0,0,0,0,1,1,0,0,5,0,9,9,0,9,9,9,0,4,1,5,0,3,3,14,12,51,27,36444,2511,2,30,3,5,4,1,1,5,4,2,3,4,4,4,2,4,4
"2474_34",2474,34,1,2,2021,5,1,1,0,0,0,0,4,4,4,2,2,2,4,5,4,4,3,1,1,5000,0,0,0,0,99,9,0,0,9,0,9,9,0,9,9,9,99,4,3,4,4,4,5,15,15,34,24,132254,8762,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2474_35",2474,35,2,2,2019,1,1,1,2,1,1,2,6,6,6,6,6,6,6,6,6,6,1,7,5,0,0,0,0,0,6,6,0,1,1,0,2,1,2,5,5,1,3,6,6,6,2,9,5,13,16,51,17,55220,6974,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2474_35",2474,35,2,2,2021,1,1,1,2,2,3,3,6,6,5,6,6,6,5,6,6,6,1,1,5,0,1,5,5,5,5,5,0,1,1,0,1,1,1,5,5,1,0,6,6,6,2,9,5,13,16,51,19,54500,3850,3,30,6,6,6,6,6,6,6,6,6,6,1,6,6,6,2
"2474_35",2474,35,2,2,2023,1,1,1,3,3,3,3,6,6,5,5,4,5,5,5,5,6,1,1,5,0,1,1,5,5,6,5,0,0,1,9,1,3,0,5,5,1,0,6,5,6,0,6,5,13,16,51,21,69168,3415,3,30,6,6,5,6,6,6,5,6,6,6,1,6,6,6,2
"2475_32",2475,32,2,2,2023,5,1,2,1,1,1,3,4,2,2,1,1,1,1,1,3,4,2,7,5,0,0,0,0,0,5,5,0,0,1,0,4,5,0,5,5,1,3,3,1,3,3,11,3,16,12,51,18,40050,1017,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2478_33",2478,33,1,2,2019,1,1,2,3,1,3,3,6,6,6,5,5,5,6,6,4,6,1,1,1,7000,0,0,0,0,5,5,0,0,3,0,2,3,0,5,5,1,1,6,5,6,3,4,5,13,12,12,21,210010,1444,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2478_33",2478,33,1,2,2021,1,1,3,3,1,3,3,5,6,5,5,4,5,5,5,5,6,1,1,1,300,0,0,0,0,5,5,0,0,5,0,2,3,0,5,5,1,0,5,5,5,3,4,5,13,12,12,24,241042,1514,3,30,6,6,6,5,5,5,6,6,4,6,1,6,5,6,3
"2478_33",2478,33,1,2,2023,5,1,2,0,0,0,0,5,5,5,5,3,3,4,5,5,5,1,1,5,0,0,0,0,0,5,5,0,0,1,0,3,3,0,5,5,1,0,5,4,5,0,4,3,13,12,12,26,230224,4253,3,30,5,6,5,5,4,5,5,5,5,6,1,5,5,5,3
"2478_34",2478,34,1,2,2021,5,1,1,1,1,1,1,1,4,1,1,4,1,6,6,5,6,1,3,5,0,0,0,0,0,2,2,0,3,5,0,1,3,0,5,5,1,1,2,3,6,1,1,1,13,12,12,18,241042,1514,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2478_34",2478,34,1,2,2023,1,3,4,3,1,1,3,5,6,4,1,3,5,6,1,6,6,1,3,5,0,0,0,0,0,8,0,0,0,1,0,1,3,0,5,5,1,0,5,3,5,0,4,3,13,12,12,20,230224,4253,4,30,1,4,1,1,4,1,6,6,5,6,1,2,3,6,1
"2478_35",2478,35,1,2,2023,5,5,5,3,1,1,3,4,4,4,1,1,1,3,1,1,3,3,7,5,0,0,0,0,0,1,1,0,3,5,0,3,3,0,1,5,1,1,4,1,2,3,1,1,12,12,12,17,87000,5782,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2479_30",2479,30,1,2,2019,5,1,1,2,2,2,3,6,6,6,5,6,6,6,6,5,6,1,1,5,0,0,0,0,0,2,2,0,1,5,0,2,3,0,5,5,1,1,6,6,6,2,3,3,16,11,48,21,124864,707,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2479_30",2479,30,1,2,2021,1,1,2,2,2,2,3,6,6,5,5,6,5,5,6,6,5,1,1,5,0,0,0,0,0,8,0,0,1,5,0,2,3,0,5,5,5,0,6,5,6,2,3,3,16,11,48,23,123650,1019,4,30,6,6,6,5,6,6,6,6,5,6,1,6,6,6,2
"2479_30",2479,30,1,2,2023,5,1,3,0,0,0,0,6,6,5,5,4,4,6,5,5,5,1,1,5,0,0,0,0,0,8,0,0,1,5,0,1,3,0,5,5,5,0,6,5,5,0,3,3,16,11,48,25,158181,6495,3,30,6,6,5,5,6,5,5,6,6,5,1,6,5,6,2
"2483_35",2483,35,1,2,2019,5,2,3,3,3,3,3,3,1,1,4,1,1,3,4,4,1,4,1,5,0,0,0,0,0,5,2,0,0,3,0,4,3,0,5,5,1,1,2,2,2,5,4,5,13,16,20,19,41688,565,51,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2483_35",2483,35,1,2,2023,5,1,3,3,1,1,3,2,1,1,1,1,2,2,3,1,1,3,1,1,200,0,0,0,0,8,0,0,0,5,0,4,5,0,5,5,1,0,1,1,2,0,3,3,13,16,20,23,107579,3068,2,30,3,1,1,4,1,1,3,4,4,1,4,2,2,2,5
"2483_36",2483,36,1,2,2021,1,1,4,3,1,2,3,4,3,2,6,3,4,2,5,5,3,4,7,5,0,0,0,0,0,5,5,0,0,1,0,2,1,2,1,5,1,1,3,3,4,3,4,5,13,16,20,19,83350,7543,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2483_36",2483,36,1,2,2023,5,1,4,3,1,2,3,5,5,2,2,1,1,2,4,4,2,3,1,5,0,0,0,0,0,4,4,0,0,1,0,4,3,0,5,5,1,0,4,1,3,0,4,5,13,16,20,21,107579,3068,3,30,4,3,2,6,3,4,2,5,5,3,4,3,3,4,3
"2485_35",2485,35,1,2,2019,1,2,2,0,0,0,0,4,4,1,3,1,1,5,1,6,2,3,1,1,40,0,0,0,0,8,0,0,2,5,0,3,3,0,1,5,5,4,3,2,4,3,2,2,8,15,37,26,50000,1514,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2486_198",2486,198,2,3,2021,5,1,2,1,1,1,3,6,6,6,1,6,6,6,6,6,6,1,6,5,0,0,0,0,0,8,0,0,3,5,0,1,1,1,5,5,1,1,6,5,6,3,1,1,96,12,26,23,22238,1649,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2487_180",2487,180,2,3,2023,5,2,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,1,1,5,0,0,0,0,0,3,5,0,2,5,0,2,3,0,1,1,1,1,5,5,5,4,2,2,12,12,26,24,15720,7925,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2487_34",2487,34,1,2,2023,5,1,5,3,2,2,2,6,6,6,3,6,6,6,6,6,6,1,3,5,0,0,0,0,0,1,1,0,3,5,0,1,1,1,1,5,1,1,6,4,6,2,1,1,12,12,28,17,42800,4563,3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2490_34",2490,34,1,2,2019,5,4,2,2,2,2,3,2,4,2,2,1,3,2,3,1,1,3,1,5,0,0,0,0,0,3,1,0,0,3,0,2,3,0,5,5,1,1,3,2,2,5,4,2,13,12,41,22,204000,3565,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2490_34",2490,34,1,2,2021,5,4,2,0,0,0,0,1,1,1,1,2,2,1,1,1,1,4,3,5,0,0,0,0,0,4,4,0,0,5,0,3,3,0,5,5,1,0,1,2,2,5,4,4,13,12,41,25,36360,7529,1,10,2,4,2,2,1,3,2,3,1,1,3,3,2,2,5
"2490_35",2490,35,1,2,2019,5,5,2,3,3,3,3,5,5,5,1,4,5,5,6,5,3,1,1,5,0,0,0,0,0,8,0,0,1,3,0,4,5,0,5,5,1,1,5,4,4,4,4,5,13,12,41,21,204000,3565,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2490_36",2490,36,1,2,2019,5,1,1,2,1,1,3,5,6,4,6,6,6,5,6,6,6,1,6,5,0,0,0,0,0,5,5,0,0,3,0,2,1,1,5,1,1,1,5,5,6,2,4,5,17,12,41,18,111876,3571,3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2490_37",2490,37,2,2,2019,1,1,1,2,2,3,2,5,5,4,5,5,5,4,6,6,4,3,1,1,500,0,0,0,0,2,3,0,1,5,0,3,3,0,5,5,1,1,5,5,5,4,3,3,15,12,41,18,83400,3538,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2490_37",2490,37,2,2,2021,5,1,2,1,1,2,2,5,6,5,5,1,3,5,5,6,6,3,6,1,1500,0,0,0,0,8,0,0,0,5,0,2,1,2,5,5,1,0,5,3,5,3,3,3,15,12,41,21,120000,8681,1,10,5,5,4,5,5,5,4,6,6,4,3,5,5,5,4
"2490_39",2490,39,2,2,2023,5,1,1,3,3,3,3,6,6,6,5,1,1,4,5,5,6,1,1,1,400,0,0,0,0,8,0,0,0,5,0,3,3,0,1,5,5,1,6,3,5,2,3,3,15,12,41,20,40000,7905,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2492_172",2492,172,2,3,2019,5,1,1,2,2,2,2,5,4,5,1,2,4,4,5,5,5,3,1,5,0,0,0,0,0,8,0,0,0,5,0,4,3,0,5,5,5,1,5,3,5,4,4,5,12,12,42,23,82400,7579,3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2492_172",2492,172,2,3,2021,5,1,4,0,0,0,0,4,3,4,1,2,4,5,5,4,3,3,1,5,0,1,5,5,5,8,0,0,0,1,0,3,3,0,1,5,1,0,4,2,4,4,4,5,12,12,42,24,102880,1223,3,35,5,4,5,1,2,4,4,5,5,5,3,5,3,5,4
"2492_172",2492,172,2,3,2023,5,1,2,0,0,0,0,4,3,4,1,1,3,4,5,4,4,3,1,5,0,0,0,0,0,8,0,0,0,5,0,4,5,0,1,5,1,0,4,2,4,0,4,5,12,12,42,27,113442,932,3,35,4,3,4,1,2,4,5,5,4,3,3,4,2,4,4
"2492_31",2492,31,1,2,2021,5,1,1,2,1,1,3,6,6,6,2,4,5,5,6,6,6,4,3,5,0,0,0,0,0,2,2,0,3,5,0,4,1,1,5,5,1,2,6,4,6,4,1,1,11,96,42,17,36925,1553,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2492_31",2492,31,1,2,2023,5,1,2,2,1,1,2,5,5,5,2,1,4,2,5,6,3,1,1,5,0,0,0,0,0,8,0,0,1,5,0,3,1,1,1,5,5,0,5,2,4,0,3,3,11,96,42,19,15600,913,2,30,6,6,6,2,4,5,5,6,6,6,4,6,4,6,4
"2500_32",2500,32,2,2,2019,5,1,1,1,1,1,3,6,6,6,2,5,5,6,6,6,6,1,1,5,0,0,0,0,0,5,4,0,3,5,0,1,3,0,5,5,1,1,6,4,6,3,1,1,11,11,4,17,154200,2693,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2500_32",2500,32,2,2,2021,5,1,3,3,2,2,3,6,6,4,1,1,4,5,5,5,5,2,1,5,0,0,0,0,0,3,1,0,0,5,0,3,3,0,5,5,1,0,5,2,5,5,4,5,11,11,5,19,218600,1212,3,30,6,6,6,2,5,5,6,6,6,6,1,6,4,6,3
"2500_33",2500,33,1,2,2021,1,1,1,2,2,2,3,5,5,2,3,1,2,3,4,5,5,1,7,5,0,1,1,1,5,5,5,0,1,1,0,1,1,1,5,5,1,1,4,2,4,2,9,5,12,12,4,18,117500,1227,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2500_33",2500,33,1,2,2023,1,1,1,3,1,3,3,6,6,6,1,1,2,6,6,6,5,1,1,5,0,0,0,0,0,8,0,0,0,5,0,2,1,1,5,5,1,0,6,2,6,0,4,5,12,12,4,20,122600,5984,3,30,5,5,2,3,1,2,3,4,5,5,1,4,2,4,2
"2503_33",2503,33,1,2,2023,5,1,2,1,1,1,3,5,4,2,2,1,4,3,5,4,5,1,1,5,0,0,0,0,0,2,2,0,1,5,0,2,1,2,5,5,5,1,4,3,4,3,3,3,14,12,18,18,66000,1327,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2509_42",2509,42,1,2,2019,5,5,5,3,3,3,3,2,3,4,2,1,4,5,3,3,1,2,1,5,0,1,5,5,5,6,6,0,0,3,14,3,3,0,5,5,1,1,3,2,3,4,6,9,16,17,13,24,52031,8028,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2509_45",2509,45,2,2,2019,5,1,3,2,1,2,2,5,4,4,4,1,4,2,4,2,1,2,7,5,0,1,5,5,5,6,6,19,1,1,0,2,1,2,5,5,1,1,4,3,3,3,10,9,16,17,13,22,95162,7794,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250_32",250,32,2,2,2019,5,1,1,0,0,0,0,5,6,6,5,3,3,5,5,6,6,1,1,5,0,0,0,0,0,1,1,0,0,3,0,3,1,1,5,5,1,1,6,4,6,3,4,5,12,96,45,25,115050,1374,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250_32",250,32,2,2,2021,5,1,1,0,0,0,0,3,3,2,1,1,2,2,3,2,2,2,1,5,0,0,0,0,0,1,1,0,0,5,0,2,3,0,5,5,1,0,3,1,2,3,4,5,12,96,45,28,115000,2765,2,22,5,6,6,5,3,3,5,5,6,6,1,6,4,6,3
"250_33",250,33,1,2,2019,5,1,1,2,1,1,3,5,5,4,5,5,6,4,6,6,5,2,1,5,0,1,5,1,5,6,5,0,0,1,0,2,1,2,1,5,1,1,5,5,5,3,9,5,16,12,45,20,116500,1966,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250_33",250,33,1,2,2021,5,1,2,3,1,2,3,5,4,4,2,3,5,2,5,4,2,3,1,5,0,1,1,5,5,6,6,0,0,1,54,3,3,0,5,5,1,0,4,3,4,3,6,5,16,12,45,22,140000,2180,3,30,5,5,4,5,5,6,4,6,6,5,2,5,5,5,3
"250_33",250,33,1,2,2023,5,2,3,0,0,0,0,5,4,4,5,5,6,3,5,3,2,3,1,5,0,0,0,0,0,6,6,0,0,5,0,2,1,2,5,5,1,0,4,5,4,0,6,9,16,12,45,24,162000,804,3,30,5,4,4,2,3,5,2,5,4,2,3,4,3,4,3
"250_34",250,34,2,2,2019,5,1,2,2,1,2,2,5,4,4,4,3,3,4,5,5,3,3,1,5,0,0,0,0,0,3,3,0,0,3,0,3,1,2,5,1,1,1,4,4,5,4,4,3,12,14,45,18,43500,2029,2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250_34",250,34,2,2,2021,5,1,4,2,2,3,3,6,6,6,3,1,1,4,3,3,6,1,1,5,0,0,0,0,0,8,0,0,0,5,0,2,1,1,5,5,5,0,6,3,4,3,4,5,12,14,45,20,60400,3932,2,22,5,4,4,4,3,3,4,5,5,3,3,4,4,5,4
"250_34",250,34,2,2,2023,5,1,1,2,1,3,3,5,5,5,2,1,2,5,5,4,4,1,3,1,357,0,0,0,0,4,4,0,0,5,0,2,1,2,5,5,1,0,5,2,4,0,3,3,12,14,45,22,58240,339,1,10,6,6,6,3,1,1,4,3,3,6,1,6,3,4,3
"250_35",250,35,2,2,2021,1,1,2,2,1,2,3,5,5,4,6,4,5,5,5,5,4,1,7,5,0,1,5,5,5,5,5,0,0,1,0,2,3,0,5,5,1,1,5,4,5,2,9,5,16,12,45,18,140000,2180,51,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250_35",250,35,2,2,2023,1,1,1,1,1,1,2,5,5,5,6,2,3,4,4,4,2,1,7,5,0,0,0,0,0,5,5,16,1,1,0,1,3,0,5,5,1,0,5,3,4,0,9,5,16,12,45,21,162000,804,51,30,5,5,4,6,4,5,5,5,5,4,1,5,4,5,2
"2510_32",2510,32,2,2,2019,5,1,1,0,0,0,0,5,6,5,1,2,3,6,6,6,5,1,6,5,0,1,5,1,5,8,0,0,0,3,0,1,3,0,5,5,1,1,5,3,6,4,5,5,13,16,12,27,102000,5812,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2510_34",2510,34,1,2,2019,5,1,1,0,0,0,0,4,5,4,4,1,2,4,5,6,3,2,1,1,2000,1,5,5,5,8,0,0,0,3,0,2,3,0,5,5,5,1,4,2,5,1,7,17,17,16,29,26,68000,5735,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2510_36",2510,36,2,2,2019,5,2,2,3,3,3,3,4,4,3,2,2,2,5,5,4,5,1,7,1,300,0,0,0,0,8,0,0,0,1,0,2,3,0,5,5,1,1,4,2,5,4,9,5,17,16,29,24,60600,5943,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2510_36",2510,36,2,2,2021,5,2,1,0,0,0,0,5,4,4,2,1,3,5,5,5,3,1,1,1,400,1,5,5,5,2,2,0,0,5,0,2,3,0,5,5,1,0,4,2,5,4,4,5,17,16,29,26,55075,1528,1,10,4,4,3,2,2,2,5,5,4,5,1,4,2,5,4
"2510_36",2510,36,2,2,2023,5,2,2,0,0,0,0,4,4,4,2,1,2,1,5,6,1,2,1,5,0,0,0,0,0,8,0,0,0,5,0,1,3,0,5,5,1,0,4,2,3,0,4,5,17,16,29,28,72050,579,1,10,5,4,4,2,1,3,5,5,5,3,1,4,2,5,4
"2515_38",2515,38,2,2,2021,5,1,1,0,0,0,0,3,2,2,1,1,2,2,2,2,2,4,1,1,380,0,0,0,0,5,5,0,0,1,0,3,3,0,5,5,5,1,2,1,2,5,10,5,12,13,12,28,88275,1523,2,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2515_43",2515,43,1,2,2019,5,1,1,3,3,3,3,5,5,5,5,2,2,5,6,6,5,1,1,5,0,0,0,0,0,5,5,0,0,5,0,2,5,0,5,5,1,1,5,3,6,3,4,3,12,12,28,20,99920,7412,51,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2515_43",2515,43,1,2,2021,5,5,1,3,3,3,3,5,5,4,2,1,3,6,6,6,5,4,1,5,0,0,0,0,0,6,3,12,1,5,0,3,3,0,5,5,1,0,5,3,6,3,3,3,12,12,28,22,106326,1857,51,30,5,5,5,5,2,2,5,6,6,5,1,5,3,6,3
"2515_49",2515,49,1,2,2023,5,1,1,3,1,3,3,6,6,5,3,1,3,2,6,6,6,1,1,5,0,0,0,0,0,5,5,0,1,1,0,3,1,2,5,1,1,1,6,3,5,4,4,5,15,15,51,19,236830,5857,4,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2516_33",2516,33,2,2,2019,5,1,2,0,0,0,0,5,5,4,3,2,4,2,2,4,3,1,2,5,0,1,1,5,5,6,3,0,0,3,0,3,3,0,5,5,5,2,5,3,3,3,4,5,16,96,47,26,32647,9039,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2516_33",2516,33,2,2,2021,5,1,2,0,0,0,0,4,4,2,1,2,2,2,2,2,2,4,6,5,0,1,5,5,5,6,4,0,0,5,0,3,5,0,5,5,1,0,3,2,2,4,4,5,16,96,47,28,27020,5919,1,10,5,5,4,3,2,4,2,2,4,3,1,5,3,3,3
"2516_34",2516,34,1,2,2019,5,2,2,2,2,2,3,5,6,5,6,6,5,4,5,6,6,1,1,5,0,0,0,0,0,5,3,0,0,5,0,3,3,0,1,5,1,1,5,5,5,3,4,3,16,96,47,18,32958,8148,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2516_34",2516,34,1,2,2021,5,1,4,2,2,2,2,6,6,5,2,3,4,2,5,3,6,2,1,5,0,0,0,0,0,1,1,0,0,5,0,4,5,0,5,5,1,0,6,3,4,2,3,3,16,96,47,20,40848,5836,2,30,5,6,5,6,6,5,4,5,6,6,1,5,5,5,3
"2516_34",2516,34,1,2,2023,5,1,1,3,3,3,3,5,6,5,6,5,5,4,5,5,3,2,1,5,0,0,0,0,0,8,0,0,0,5,0,3,3,0,5,5,1,0,5,5,4,0,3,3,16,96,47,23,42259,7635,2,30,6,6,5,2,3,4,2,5,3,6,2,6,3,4,2
"2518_176",2518,176,2,3,2019,5,2,2,0,0,0,0,5,5,5,1,4,5,6,6,5,5,1,1,5,0,0,0,0,0,4,5,0,0,5,0,2,1,1,5,5,1,3,5,4,9,2,4,5,12,96,5,24,37000,1604,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2518_176",2518,176,2,3,2021,5,3,1,0,0,0,0,5,5,5,1,3,4,5,5,5,4,2,3,5,0,0,0,0,0,8,0,0,0,5,0,4,5,0,5,5,1,0,5,3,5,3,4,5,12,96,5,27,44600,1584,3,30,5,5,5,1,4,5,6,6,5,5,1,5,4,9,2
"2518_35",2518,35,1,2,2023,5,1,2,3,3,3,3,6,6,6,5,5,5,6,6,6,6,1,1,5,0,0,0,0,0,1,1,0,3,5,0,3,1,1,5,5,9,3,6,5,6,3,1,1,11,96,27,18,50320,6412,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2524_30",2524,30,1,2,2019,5,1,1,2,2,2,3,4,4,4,4,1,4,4,5,3,2,2,1,5,0,1,5,5,5,5,4,0,0,3,0,3,3,0,5,5,1,1,4,3,4,4,4,3,17,14,49,22,70415,6629,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2524_30",2524,30,1,2,2021,5,1,1,3,2,3,3,3,2,1,1,1,2,1,4,4,1,4,3,5,0,1,5,5,5,3,3,0,0,5,0,4,3,0,5,5,1,0,2,1,2,4,3,3,17,14,49,24,110600,6485,2,30,4,4,4,4,1,4,4,5,3,2,2,4,3,4,4
"2524_30",2524,30,1,2,2023,5,1,1,0,0,0,0,4,5,5,4,1,2,4,5,5,5,2,1,1,6000,1,5,5,5,3,1,0,0,5,0,4,5,0,5,5,5,0,5,3,5,0,4,5,17,14,49,26,45000,7575,1,10,3,2,1,1,1,2,1,4,4,1,4,2,1,2,4
"2524_31",2524,31,2,2,2019,5,2,1,2,2,2,2,6,6,6,6,5,6,6,6,6,6,1,1,5,0,0,0,0,0,8,0,0,0,3,0,2,3,0,5,5,1,1,6,6,6,1,4,3,15,16,49,22,70000,7760,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2524_31",2524,31,2,2,2021,1,1,1,0,0,0,0,6,6,6,6,4,4,5,6,6,6,1,1,5,0,0,0,0,0,8,0,0,0,5,0,2,3,0,5,5,1,0,6,5,6,1,3,3,15,16,49,24,45150,4305,2,20,6,6,6,6,5,6,6,6,6,6,1,6,6,6,1
"2524_31",2524,31,2,2,2023,1,1,1,0,0,0,0,6,6,6,6,5,6,6,6,6,6,1,6,1,5656,0,0,0,0,8,0,0,0,5,0,2,3,0,5,5,1,0,6,5,6,0,3,3,15,16,49,26,70000,3849,2,20,6,6,6,6,4,4,5,6,6,6,1,6,5,6,1
"2524_32",2524,32,2,2,2019,1,2,3,2,2,2,2,4,4,4,3,2,4,5,6,4,5,2,1,5,0,1,5,5,5,5,5,0,0,1,0,1,3,0,5,5,1,1,4,3,5,4,10,7,14,17,35,20,12700,9265,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2524_32",2524,32,2,2,2021,5,2,3,2,2,2,2,6,6,6,6,6,6,4,4,4,4,2,1,1,6000,1,5,5,5,5,5,0,0,1,0,1,3,0,5,5,5,0,6,5,4,4,10,7,14,17,49,22,50000,5817,2,20,4,4,4,3,2,4,5,6,4,5,2,4,3,5,4
"2524_33",2524,33,1,2,2019,1,4,1,2,1,2,3,5,4,5,6,5,6,4,6,5,6,2,1,5,0,1,5,5,5,6,6,0,1,1,0,2,3,0,5,5,1,1,5,6,5,3,9,5,15,16,49,20,157077,7244,51,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2524_33",2524,33,1,2,2021,1,1,1,3,3,3,3,6,5,5,6,5,6,4,6,4,6,2,1,5,0,1,5,5,5,6,6,15,1,1,0,1,3,0,5,5,1,0,5,5,5,4,9,5,15,16,49,22,199425,4187,51,30,5,4,5,6,5,6,4,6,5,6,2,5,6,5,3
"2524_33",2524,33,1,2,2023,5,2,1,0,0,0,0,6,6,6,3,2,5,5,6,5,6,1,1,5,0,1,1,5,5,6,6,0,0,1,30,2,3,0,5,5,1,0,6,4,6,0,6,9,15,16,49,25,55000,8843,1,10,6,5,5,6,5,6,4,6,4,6,2,5,5,5,4
"2524_34",2524,34,1,2,2019,5,5,5,1,1,1,3,4,4,2,2,1,3,3,3,4,2,2,3,5,0,1,5,5,5,5,5,0,0,1,0,3,5,0,5,5,1,1,3,2,3,3,9,3,17,14,49,19,70415,6629,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
